Numero de Parte o SKU,Descripcion,Presentacion,Marca,Costo,Moneda,% de Importacion,Precio al Publico,ESPRO,Fecha Lista de Precio,Validado por ESPRO,Comentarios
TA504194S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504196,IGJ ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504196S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504197,KCNJ3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504197S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504198,KCNJ3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504198S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504199,NMT2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504199S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504200,NMT2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504200S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504201,ACD ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504201S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504202,TRAP1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504202S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504204,AGAP1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504204S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504209,C20ORF3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504209S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504210,KCNJ3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504210S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504213,ALOX15 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504213S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504214,PECI ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504214S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504215,ALG2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504215S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504217,ALG2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504217S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504218,ALG2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504218S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504220,C20ORF3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504220S,C20ORF3 ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504221,SSX5 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504221S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504222,NMT2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504222S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504223,SSX5 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504223S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504224,TRAP1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504224S,TRAP1 ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504226,EXOSC7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504226S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504227,EXOSC7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504227S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504228,EXOSC7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504228S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504229,EXOSC7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504229S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504230,AKT1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504230S,AKT1 ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504231,AKT1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504231S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504232,AKT1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504232S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504233,AKT1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504233S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504234,AKT1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504234S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504235,AKT1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504235S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504236,AKT1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504236S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504238,AKT1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504238S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504239,EXOSC7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504239S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504240,TLE2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504240S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504242,ALG2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504242S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504243,EXOSC7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504243S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504244,EXOSC7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504244S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504245,C1S ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504246,C1S ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504247,C1S ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504249,ALOX15 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504249S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504250,ALOX15 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504250S,ALOX15 ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504251,ENPEP ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504251S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504253,TULP3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504253S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504254,FXN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504254S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504256,FXN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504256S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504257,IDS ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504257S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504258,DTNB ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504258S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504259,CST2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504259S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504260,MIER2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504260S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504261,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504261S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504262,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504262S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504263,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504263S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504268,CST2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504268S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504269,CST2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504269S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504270,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504270S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504271,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504271S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504273,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504273S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504274,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504274S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504275,PECI ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504275S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504276,IDS ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504276S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504277,IDS ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504277S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504278,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504278S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504279,PLDN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504279S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504280,CAPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504280S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504281,RUVBL2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504281S,RUVBL2 ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504284,RUVBL2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504284S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504285,RUVBL2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504285S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504286,ERCC1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504286S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504287,ERCC1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504287S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504288,ERCC1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504288S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504289,UCHL1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504289S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504290,FMR1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504290S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504291,FMR1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504291S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504293,FMR1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504293S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504294,RFXANK ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504294S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504295,EPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504295S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504296,EPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504296S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504297,EPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504297S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504298,EPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504298S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504299,EPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504299S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504300,EPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504300S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504301,EPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504301S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504302,EPN2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504302S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504303,PSMD3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504303S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504304,DPP9 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504304S,DPP9 ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504306,CENPH ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504306S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504307,DPP9 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504307S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504308,RGS16 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504308S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504309,PPP1R15A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504309S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504310,PPP1R15A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504310S,PPP1R15A ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504312,TIMP2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504312S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504313,PPP1R15A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504313S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504314,ARCN1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504314S,ARCN1 ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504315,ARCN1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504315S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504318,C20ORF3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504318S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504319,NPTN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504319S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504320,DTNB ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504320S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504322,REEP2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504322S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504323,REEP2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504323S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504325,DTNB ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504325S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504326,DTNB ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504326S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504327,NLN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504327S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504328,CYP2B6 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504328S,CYP2B6 ANTIBODY 30 uL,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA504329,CAMLG ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504329S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504330,NPTN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504330S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504331,CST2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504331S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504332,DTNB ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504332S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504333,ERCC1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504333S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504334,FXN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504334S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504335,FXN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504335S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504336,FXN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504336S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504337,PSMD3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA504337S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA504339,TMPRSS5 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
